index,time,x,y,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,²½³¤,µ¥²½×ª¶¯½Ç,Æ«º½½Ç,¸©Ñö½Ç,¹ö×ª½Ç,,,,,,,,,,,,,,,,,,,,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54039467,-34.27798336,-0.989113379,997.652039,-1.46296,-0.079939,-0.030127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.30830067,-34.42951516,-0.995869793,997.652039,-1.464066,-0.078159,-0.023502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54236723,-34.55897264,-0.992815081,997.653564,-1.464974,-0.077999,-0.017284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.48401902,-34.59697478,-0.994502684,997.653564,-1.463452,-0.078715,-0.015505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93486476,-34.19616595,-0.960118476,997.653564,-1.442145,-0.081375,-0.016591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57523978,-34.06762995,-0.926834791,997.653564,-1.424296,-0.083444,-0.018469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65739386,-34.0057498,-0.924420391,997.653564,-1.422355,-0.085379,-0.02063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.42346469,-33.97667847,-0.947544076,997.653564,-1.396307,-0.08527,-0.02142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4127915,-33.98434422,-0.947858119,997.653564,-1.399386,-0.08304,-0.021492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.37222338,-34.01344985,-0.949051338,997.653564,-1.402815,-0.08037,-0.020737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.39446585,-34.01807364,-0.948683764,997.657654,-1.38914,-0.07689,-0.019683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.30015394,-34.08550985,-0.951453456,997.657654,-1.397366,-0.070525,-0.018006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24501217,-34.12476449,-0.953070416,997.657654,-1.40325,-0.066082,-0.017128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.33701102,-34.46692842,-0.955989811,997.657654,-1.412077,-0.059766,-0.016276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.30790048,-34.48743813,-0.956833788,997.657654,-1.417552,-0.05581,-0.016043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.28320528,-34.05620498,-0.951376691,997.657654,-1.420232,-0.050139,-0.015828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.26866624,-34.22755726,-0.954029776,997.657654,-1.41856,-0.046627,-0.015163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19775137,-34.27773315,-0.956100188,997.657654,-1.424476,-0.042136,-0.013743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.47316453,-34.14647704,-0.948942579,997.657654,-1.422958,-0.040162,-0.012841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.45052029,-34.16269623,-0.949605588,997.657654,-1.425156,-0.038496,-0.012417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.49147905,-34.14347639,-0.948546711,997.657654,-1.420173,-0.037833,-0.013074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60947474,-34.53719695,-0.951697204,997.657654,-1.408728,-0.03728,-0.015004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.68135562,-34.48586106,-0.949614339,997.657654,-1.409689,-0.036994,-0.017162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13933443,-34.36288807,-0.939186102,997.657654,-1.412964,-0.0369,-0.021943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.21966589,-34.2818018,-0.936537762,997.657654,-1.42581,-0.036771,-0.025666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40083165,-34.14776867,-0.931242588,997.657654,-1.428424,-0.035761,-0.031166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.48983487,-34.08141768,-0.928634127,997.664673,-1.430672,-0.034541,-0.033976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53509462,-34.04753258,-0.927305647,997.664673,-1.433748,-0.032483,-0.035605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.55763193,-34.18496568,-0.928815132,997.664673,-1.43846,-0.028962,-0.036572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54345356,-34.19553044,-0.929229391,997.664673,-1.440525,-0.027374,-0.036364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.49416822,-34.23230745,-0.930670134,997.664673,-1.44052,-0.027162,-0.034938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4773227,-34.39888633,-0.933310111,997.664673,-1.438218,-0.028653,-0.034078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.51608791,-34.37011377,-0.932182325,997.664673,-1.432718,-0.032859,-0.034644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.60488906,-34.30400973,-0.929596159,997.664673,-1.42808,-0.036693,-0.036716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.81271967,-34.14792775,-0.923524288,997.666992,-1.420555,-0.043324,-0.041879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.95963137,-34.03638361,-0.919215126,997.666992,-1.415253,-0.048084,-0.04551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16798532,-33.89883957,-0.913398718,997.666992,-1.395841,-0.055104,-0.049091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.24538862,-33.83894583,-0.911113318,997.666992,-1.390326,-0.059773,-0.050577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3526495,-33.75547815,-0.907939609,997.666992,-1.382404,-0.06651,-0.052552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4502277,-34.15072414,-0.91178971,997.666992,-1.376774,-0.070515,-0.053828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.47473207,-34.49892929,-0.916247276,997.666992,-1.36909,-0.075664,-0.056974
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.60058629,-34.40194177,-0.912593518,997.666992,-1.367401,-0.077864,-0.060262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65423,-35.20647745,-0.922777408,997.670776,-1.363992,-0.078902,-0.063903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81661752,-35.08296283,-0.918157117,997.670776,-1.365482,-0.079016,-0.068614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.90958352,-35.17070626,-0.917692513,997.670776,-1.365386,-0.079424,-0.070871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76945761,-35.71297544,-0.927568994,997.670776,-1.361133,-0.08052,-0.073536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81771365,-35.67679188,-0.926217612,997.670776,-1.364714,-0.078278,-0.075396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54492372,-35.68470041,-0.931227348,997.670776,-1.366979,-0.075084,-0.076629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75715337,-35.78295681,-0.946894307,997.670776,-1.363275,-0.073054,-0.075432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.56786037,-35.91845002,-0.952174255,997.670776,-1.366129,-0.069738,-0.070719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62227137,-37.28792746,-0.987194714,997.669189,-1.356987,-0.067941,-0.066462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.37291399,-37.45141196,-0.993867642,997.669189,-1.356007,-0.066865,-0.059853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.56676906,-37.50927595,-0.990947901,997.669189,-1.350578,-0.067322,-0.056173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74164771,-37.56993215,-0.988434601,997.669189,-1.347424,-0.070227,-0.052312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71171146,-37.58965043,-0.989231462,997.669189,-1.342886,-0.072894,-0.050879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.88679605,-37.56267875,-0.985655741,997.669189,-1.337974,-0.07712,-0.050689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9391965,-37.52789192,-0.984259876,997.669189,-1.334087,-0.079991,-0.051441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99721881,-37.48927181,-0.98271301,997.669189,-1.330937,-0.082446,-0.052439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02894687,-37.45705409,-0.981730291,997.666077,-1.334373,-0.084479,-0.05379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.03829156,-37.45084153,-0.981481203,997.666077,-1.333782,-0.08493,-0.053939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19986776,-37.44295698,-0.978407987,997.666077,-1.328914,-0.08512,-0.053361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91652643,-37.41023998,-0.964942201,997.666077,-1.335339,-0.085454,-0.052997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.94072963,-37.39348311,-0.964295362,997.666077,-1.333257,-0.087025,-0.053285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44404263,-37.27948927,-0.936205315,997.666077,-1.34432,-0.08883,-0.054162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82765076,-37.19467764,-0.928472467,997.666077,-1.343323,-0.092026,-0.055969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.89953785,-37.14078953,-0.926538388,997.666077,-1.341218,-0.094104,-0.057478
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.05617659,-37.02260133,-0.92231417,997.675781,-1.339894,-0.096309,-0.061318
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.19219158,-36.91915905,-0.918635536,997.675781,-1.340593,-0.096893,-0.064976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.05653297,-36.50224631,-0.915481493,997.675781,-1.342499,-0.095748,-0.070349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.12572911,-36.44893333,-0.913584141,997.675781,-1.346172,-0.093592,-0.072805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.15272273,-36.42808214,-0.912843266,997.675781,-1.351726,-0.089684,-0.074452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.09554926,-36.47219545,-0.914411799,997.675781,-1.355989,-0.086081,-0.073637
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.03103859,-36.52181405,-0.916179558,997.675781,-1.359927,-0.08268,-0.07256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92898269,-36.59991137,-0.918970874,997.675781,-1.364608,-0.078478,-0.070589
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71685566,-36.50169501,-0.9213503,997.667786,-1.3661,-0.076416,-0.06953
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67307187,-36.53486017,-0.92254873,997.667786,-1.367826,-0.07484,-0.068628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22583271,-36.57168318,-0.930855931,997.667786,-1.364422,-0.074782,-0.068413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21968724,-36.63099441,-0.94955891,997.667786,-1.353143,-0.0769,-0.068427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.24196425,-36.61508363,-0.948951211,997.667786,-1.349114,-0.079847,-0.068392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.70351206,-36.56694262,-0.940046542,997.667786,-1.34459,-0.085868,-0.067701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.70845092,-36.56330859,-0.939911122,997.667786,-1.338223,-0.09037,-0.066786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.71702565,-36.557072,-0.939676957,997.667786,-1.328515,-0.097225,-0.065361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72411194,-36.55184983,-0.939482551,997.671082,-1.322668,-0.101359,-0.064523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.74166791,-36.5390606,-0.939002853,997.671082,-1.316737,-0.105636,-0.063918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.70540458,-36.55424109,-0.939847314,997.671082,-1.321531,-0.106069,-0.063832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.50551756,-36.66929669,-0.94491466,997.671082,-1.341268,-0.102927,-0.061952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36060158,-36.77360797,-0.948860973,997.671082,-1.345012,-0.099185,-0.058752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3851848,-36.92381823,-0.950349085,997.671082,-1.368228,-0.095025,-0.054846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.48750067,-37.12906231,-0.95114022,997.671082,-1.388237,-0.089229,-0.04821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29745287,-37.26391398,-0.956249563,997.671082,-1.391416,-0.085812,-0.043625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.69245471,-36.5637229,-0.95827657,997.67157,-1.396664,-0.080927,-0.037289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5148823,-36.68784818,-0.963124738,997.67157,-1.3989,-0.078308,-0.032812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75607143,-36.3640368,-0.936455801,997.67157,-1.399031,-0.076492,-0.025666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76707458,-36.46444183,-0.919986131,997.67157,-1.405479,-0.076183,-0.020932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.24738524,-36.85439414,-0.934162117,997.67157,-1.411337,-0.068845,-0.007734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.65601812,-36.87772798,-0.927334751,997.67157,-1.412248,-0.069878,-0.006587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36859716,-36.87324471,-0.932283642,997.67157,-1.408939,-0.071071,-0.006633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.38658911,-36.8598398,-0.931795043,997.67157,-1.408828,-0.071254,-0.007099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39455549,-36.85390628,-0.931578728,997.675293,-1.40955,-0.070776,-0.007397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39421967,-36.85419122,-0.931588299,997.675293,-1.410599,-0.07001,-0.007512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.70257399,-36.84276043,-0.926071615,997.675293,-1.414922,-0.068172,-0.00814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.70921309,-36.83778883,-0.92589168,997.675293,-1.417261,-0.066484,-0.008586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71235416,-36.83542515,-0.9258064,997.675293,-1.420134,-0.064381,-0.008996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.70301674,-36.84241386,-0.92605942,997.675293,-1.425187,-0.060599,-0.009305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67943785,-36.86016445,-0.926699684,997.675293,-1.428573,-0.057977,-0.009037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.62220105,-36.90305546,-0.928251324,997.675293,-1.433052,-0.054391,-0.007974
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57116695,-36.94118969,-0.929633401,997.677612,-1.435411,-0.052412,-0.006849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.47808444,-37.01048327,-0.932150831,997.677612,-1.437518,-0.050434,-0.004574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.42611597,-37.04901849,-0.933554363,997.677612,-1.438179,-0.049713,-0.003252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.37964008,-37.08341175,-0.93480866,997.677612,-1.439494,-0.048545,-0.002141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36516037,-37.0940331,-0.93519823,997.677612,-1.440494,-0.047752,-0.001852
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.70832664,-37.0593936,-0.92878584,997.677612,-1.44278,-0.047307,-0.003153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.32947469,-37.02448309,-0.917666254,997.677612,-1.456084,-0.047499,-0.004813
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.47435217,-36.91316557,-0.91374718,997.677612,-1.45608,-0.048093,-0.008694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.74459317,-36.81751816,-0.907915445,997.679688,-1.457026,-0.048324,-0.011981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93302586,-36.66962363,-0.90278714,997.679688,-1.458417,-0.048012,-0.017184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01869801,-36.5961253,-0.900372321,997.679688,-1.464991,-0.047296,-0.020066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90172707,-36.56403757,-0.901911069,997.679688,-1.476565,-0.046116,-0.021894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90329918,-36.5628138,-0.901868325,997.679688,-1.480181,-0.043284,-0.0222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.87596538,-36.8860897,-0.906605743,997.679688,-1.487383,-0.041297,-0.021773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83866477,-36.91913973,-0.907667568,997.679688,-1.485187,-0.038825,-0.020623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79628691,-36.9522085,-0.908814979,997.679688,-1.486206,-0.037903,-0.019549
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75188772,-36.98676108,-0.910015892,997.679688,-1.486262,-0.037723,-0.018358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76086069,-36.97978925,-0.909773337,997.679688,-1.485072,-0.038671,-0.01852
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.88867219,-37.18561547,-0.910314275,997.679688,-1.481564,-0.041458,-0.021548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03692821,-37.06995541,-0.906321048,997.679688,-1.47973,-0.043369,-0.025388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27246701,-36.88425413,-0.899951345,997.679688,-1.478748,-0.044939,-0.031647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.39575995,-36.78606162,-0.896604106,997.679688,-1.479197,-0.04501,-0.035005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51455467,-36.69080137,-0.893370366,997.679688,-1.480897,-0.044064,-0.038341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55122117,-36.66132381,-0.892371261,997.679688,-1.482413,-0.042975,-0.039443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59883975,-36.62287328,-0.891071488,997.679688,-1.484921,-0.041122,-0.040911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.66418051,-36.56994214,-0.889285702,997.679688,-1.486673,-0.039922,-0.042807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.76167452,-36.49066598,-0.886617163,997.679688,-1.488354,-0.03887,-0.045575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97942206,-36.31654889,-0.88069703,997.679688,-1.486157,-0.037228,-0.051374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15228918,-36.17312029,-0.875927182,997.679688,-1.489272,-0.035198,-0.056333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.48444697,-35.91840064,-0.867049366,997.679688,-1.477344,-0.029584,-0.06462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35472165,-35.81192827,-0.867688605,997.679688,-1.473322,-0.02436,-0.069032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41829239,-35.75795032,-0.865912176,997.683594,-1.483744,-0.015755,-0.071613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.45309056,-35.81432745,-0.866125402,997.683594,-1.415796,-0.010335,-0.069785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13211963,-36.08478497,-0.875053629,997.683594,-1.423173,-0.002801,-0.061902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02398102,-36.78449923,-0.886247385,997.683594,-1.392346,0.001402,-0.054128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.45867987,-37.02175636,-0.898675095,997.683594,-1.409573,0.005461,-0.041565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.19056523,-37.2335414,-0.905896746,997.683594,-1.409233,0.006323,-0.03439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.92522576,-37.4205746,-0.912751675,997.683594,-1.411331,0.005023,-0.027629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8754017,-37.45901876,-0.914082249,997.683594,-1.407707,0.002471,-0.025865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9545172,-37.39790509,-0.911968551,997.682922,-1.401263,-0.002789,-0.027125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04320281,-37.32907222,-0.909594943,997.682922,-1.397442,-0.006122,-0.028958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.10466914,-37.28118868,-0.907947546,997.682922,-1.394547,-0.008637,-0.030186
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.50976082,-37.27858589,-0.901197833,997.682922,-1.399432,-0.010755,-0.029489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.77407599,-37.47647717,-0.899434167,997.682922,-1.425386,-0.011553,-0.027571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67164449,-37.55762655,-0.902164406,997.682922,-1.424,-0.012215,-0.024713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07427591,-37.58051021,-0.895895298,997.682922,-1.425944,-0.012236,-0.023568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28695106,-37.59755697,-0.892676532,997.682922,-1.44265,-0.011685,-0.023021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27134038,-37.61013023,-0.893091711,997.684692,-1.443403,-0.011027,-0.022686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.160571,-37.67290291,-0.895695382,997.684692,-1.454324,-0.009922,-0.020834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09455148,-37.72562441,-0.8974461,997.684692,-1.454636,-0.009458,-0.019125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41896487,-37.78130709,-0.892933531,997.684692,-1.470737,-0.009463,-0.017143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2982972,-37.63811638,-0.877106383,997.684692,-1.468554,-0.009653,-0.016366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28736652,-37.64717945,-0.877396453,997.684692,-1.468389,-0.009758,-0.016064
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.68598543,-37.66063294,-0.887094296,997.684692,-1.466676,-0.00951,-0.015965
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.07779246,-36.33187582,-0.86318348,997.684692,-1.468395,-0.009516,-0.015052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.05128071,-36.35458036,-0.863913553,997.684998,-1.467399,-0.010281,-0.014239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.02964206,-36.37306165,-0.864508754,997.684998,-1.466069,-0.011342,-0.01353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.06295,-36.34461859,-0.863592639,997.684998,-1.462288,-0.014656,-0.014096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.78926555,-36.6321095,-0.871843782,997.684998,-1.459487,-0.01607,-0.014484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.81019534,-36.61454456,-0.871272788,997.684998,-1.457938,-0.017434,-0.014905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8295035,-36.59826164,-0.870744973,997.684998,-1.456616,-0.018605,-0.015303
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.18252973,-36.54679882,-0.864434745,997.684998,-1.455388,-0.020769,-0.016569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2444203,-36.50586893,-0.862902032,997.684998,-1.448766,-0.022502,-0.017579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.30931348,-36.45019371,-0.861122596,997.681519,-1.445311,-0.02569,-0.018976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.34688145,-36.4179142,-0.860091793,997.681519,-1.442374,-0.028341,-0.019677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42131536,-36.35370376,-0.858045994,997.681519,-1.436344,-0.033801,-0.021019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52517361,-36.26365615,-0.855185288,997.681519,-1.43107,-0.03879,-0.02322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83471506,-35.99226024,-0.846617905,997.681519,-1.422181,-0.04801,-0.030545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13931816,-35.72050881,-0.838122607,997.681519,-1.416775,-0.054402,-0.038174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62723989,-34.94712771,-0.81971557,997.681519,-1.416069,-0.062632,-0.052012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9235615,-34.18973993,-0.804262207,997.681519,-1.4145,-0.066809,-0.060918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.16880657,-33.95189627,-0.797064522,997.685608,-1.41311,-0.069714,-0.067762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.04986426,-34.11104742,-0.801197456,997.685608,-1.414724,-0.071683,-0.07269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.03811781,-34.12242217,-0.801541723,997.685608,-1.414715,-0.071615,-0.072352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.73024472,-34.90611957,-0.817557265,997.685608,-1.422083,-0.070433,-0.067755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83264521,-35.09118711,-0.834050047,997.685608,-1.422681,-0.070023,-0.063882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.65245403,-35.25378785,-0.839172844,997.685608,-1.419536,-0.071721,-0.058431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.17498764,-35.4852389,-0.849968291,997.685608,-1.476347,-0.074774,-0.055471
